hhid,persid,jtwid,dayType,start_loc,start_stopid,start_time,start_LGA,end_loc,end_stopid,end_time,end_LGA,mainmode_desc_01,mainmode_desc_02,mainmode_desc_03,mainmode_desc_04,mainmode_desc_05,mainmode_desc_06,mainmode_desc_07,mainmode_desc_08,mainmode_desc_09,mainmode_desc_10,mainmode_desc_11,mainmode_desc_12,mainmode_desc_13,mainmode_desc_14,mainmode_desc_15,destpurp1_desc_01,destpurp1_desc_02,destpurp1_desc_03,destpurp1_desc_04,destpurp1_desc_05,destpurp1_desc_06,destpurp1_desc_07,destpurp1_desc_08,destpurp1_desc_09,destpurp1_desc_10,destpurp1_desc_11,destpurp1_desc_12,destpurp1_desc_13,destpurp1_desc_14,destpurp1_desc_15,destplace1_desc_01,destplace1_desc_02,destplace1_desc_03,destplace1_desc_04,destplace1_desc_05,destplace1_desc_06,destplace1_desc_07,destplace1_desc_08,destplace1_desc_09,destplace1_desc_10,destplace1_desc_11,destplace1_desc_12,destplace1_desc_13,destplace1_desc_14,destplace1_desc_15,startime_01,startime_02,startime_03,startime_04,startime_05,startime_06,startime_07,startime_08,startime_09,startime_10,startime_11,startime_12,startime_13,startime_14,startime_15,arrtime_01,arrtime_02,arrtime_03,arrtime_04,arrtime_05,arrtime_06,arrtime_07,arrtime_08,arrtime_09,arrtime_10,arrtime_11,arrtime_12,arrtime_13,arrtime_14,arrtime_15,vistadist_01,vistadist_02,vistadist_03,vistadist_04,vistadist_05,vistadist_06,vistadist_07,vistadist_08,vistadist_09,vistadist_10,vistadist_11,vistadist_12,vistadist_13,vistadist_14,vistadist_15,travtime_01,travtime_02,travtime_03,travtime_04,travtime_05,travtime_06,travtime_07,travtime_08,travtime_09,travtime_10,travtime_11,travtime_12,travtime_13,travtime_14,travtime_15,main_journey_mode,journey_travel_time,journey_distance,journey_elapsed_time,journey_weight,homesubregion_ASGS,homeregion_ASGS
Y24H6000537,Y24H6000537P01,Y24H6000537P01JTW0813,Weekday,FROM_HOME,Y24H6000537P01S01,641,Brimbank (C),TO_WORK,Y24H6000537P01S01,654.0,Brimbank (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Accommodation,,,,,,,,,,,,,,,641.0,,,,,,,,,,,,,,,654.0,,,,,,,,,,,,,,,8.99672,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,Vehicle Driver,13,8.99672,13.0,1038.715193217,MELB - Outer,Greater Melbourne
Y24H6000537,Y24H6000537P01,Y24H6000537P01JTW0814,Weekday,FROM_HOME,Y24H6000537P01S06,900,Brimbank (C),TO_WORK,Y24H6000537P01S06,913.0,Brimbank (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Accommodation,,,,,,,,,,,,,,,900.0,,,,,,,,,,,,,,,913.0,,,,,,,,,,,,,,,8.99672,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,Vehicle Driver,13,8.99672,13.0,1038.715193217,MELB - Outer,Greater Melbourne
Y24H6010102,Y24H6010102P02,Y24H6010102P02JTW0815,Weekday,FROM_HOME,Y24H6010102P02S01,510,Mornington Peninsula (S),TO_WORK,Y24H6010102P02S02,570.0,Greater Dandenong (C),Vehicle Driver,Vehicle Driver,,,,,,,,,,,,,,Pick-up or Drop-off Someone,Work Related,,,,,,,,,,,,,,Personal services,Place of work,,,,,,,,,,,,,,510.0,540.0,,,,,,,,,,,,,,535.0,570.0,,,,,,,,,,,,,,14.57414,16.88535,,,,,,,,,,,,,,25.0,30.0,,,,,,,,,,,,,,Vehicle Driver,55,31.45949,60.0,420.513069149,MELB - Outer,Greater Melbourne
Y24H6010102,Y24H6010102P03,Y24H6010102P03JTW0816,Weekday,FROM_HOME,Y24H6010102P03S01,510,Mornington Peninsula (S),TO_WORK,Y24H6010102P03S01,535.0,Frankston (C),Vehicle Passenger,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,535.0,,,,,,,,,,,,,,,14.57418,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,Vehicle Passenger,25,14.57418,25.0,1930.041144201,MELB - Outer,Greater Melbourne
Y24H6010105,Y24H6010105P02,Y24H6010105P02JTW0817,Weekday,FROM_HOME,Y24H6010105P02S01,540,Mornington Peninsula (S),TO_WORK,Y24H6010105P02S02,639.0,Mornington Peninsula (S),Vehicle Driver,Vehicle Driver,,,,,,,,,,,,,,Buy Something,Work Related,,,,,,,,,,,,,,Retail venue,Place of work,,,,,,,,,,,,,,540.0,630.0,,,,,,,,,,,,,,556.0,639.0,,,,,,,,,,,,,,11.11671,7.22417,,,,,,,,,,,,,,16.0,9.0,,,,,,,,,,,,,,Vehicle Driver,25,18.34088,99.0,241.116316163,MELB - Outer,Greater Melbourne
Y24H6010111,Y24H6010111P01,Y24H6010111P01JTW0818,Weekday,FROM_HOME,Y24H6010111P01S01,540,Mornington Peninsula (S),TO_WORK,Y24H6010111P01S01,580.0,Kingston (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,540.0,,,,,,,,,,,,,,,580.0,,,,,,,,,,,,,,,33.29339,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,Vehicle Driver,40,33.29339,40.0,433.692523711,MELB - Outer,Greater Melbourne
Y24H6010111,Y24H6010111P03,Y24H6010111P03JTW0819,Weekday,FROM_HOME,Y24H6010111P03S01,585,Mornington Peninsula (S),TO_WORK,Y24H6010111P03S01,630.0,Kingston (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Personal services,,,,,,,,,,,,,,,585.0,,,,,,,,,,,,,,,630.0,,,,,,,,,,,,,,,33.29339,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,Vehicle Driver,45,33.29339,45.0,828.392919388,MELB - Outer,Greater Melbourne
Y24H6010113,Y24H6010113P02,Y24H6010113P02JTW0820,Weekend,FROM_HOME,Y24H6010113P02S12,1109,Mornington Peninsula (S),TO_WORK,Y24H6010113P02S12,1128.0,Frankston (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,1109.0,,,,,,,,,,,,,,,1128.0,,,,,,,,,,,,,,,15.80153,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,Vehicle Driver,19,15.80153,19.0,490.922554774,MELB - Outer,Greater Melbourne
Y24H6010124,Y24H6010124P01,Y24H6010124P01JTW0821,Weekday,FROM_HOME,Y24H6010124P01S01,330,Mornington Peninsula (S),TO_WORK,Y24H6010124P01S01,341.0,Mornington Peninsula (S),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,330.0,,,,,,,,,,,,,,,341.0,,,,,,,,,,,,,,,8.52846,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,Vehicle Driver,11,8.52846,11.0,572.369582245,MELB - Outer,Greater Melbourne
Y24H6010125,Y24H6010125P03,Y24H6010125P03JTW0822,Weekday,FROM_HOME,Y24H6010125P03S03,1020,Mornington Peninsula (S),TO_WORK,Y24H6010125P03S03,1055.0,Kingston (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,1020.0,,,,,,,,,,,,,,,1055.0,,,,,,,,,,,,,,,31.4641,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,Vehicle Driver,35,31.4641,35.0,547.031360274,MELB - Outer,Greater Melbourne
Y24H6010130,Y24H6010130P01,Y24H6010130P01JTW0823,Weekday,FROM_HOME,Y24H6010130P01S01,450,Mornington Peninsula (S),TO_WORK,Y24H6010130P01S01,470.0,Mornington Peninsula (S),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,450.0,,,,,,,,,,,,,,,470.0,,,,,,,,,,,,,,,18.95919,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,Vehicle Driver,20,18.95919,20.0,342.464791815,MELB - Outer,Greater Melbourne
Y24H6010134,Y24H6010134P04,Y24H6010134P04JTW0824,Weekend,FROM_HOME,Y24H6010134P04S01,420,Mornington Peninsula (S),TO_WORK,Y24H6010134P04S01,430.0,Frankston (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,420.0,,,,,,,,,,,,,,,430.0,,,,,,,,,,,,,,,2.91883,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,Vehicle Driver,10,2.91883,10.0,1842.952826127,MELB - Outer,Greater Melbourne
Y24H6010134,Y24H6010134P05,Y24H6010134P05JTW0825,Weekend,FROM_HOME,Y24H6010134P05S01,620,Mornington Peninsula (S),TO_WORK,Y24H6010134P05S01,628.0,Frankston (C),Vehicle Passenger,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Retail venue,,,,,,,,,,,,,,,620.0,,,,,,,,,,,,,,,628.0,,,,,,,,,,,,,,,2.91881,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,Vehicle Passenger,8,2.91881,8.0,1917.945696895,MELB - Outer,Greater Melbourne
Y24H6010206,Y24H6010206P02,Y24H6010206P02JTW0826,Weekend,FROM_HOME,Y24H6010206P02S01,480,Monash (C),TO_WORK,Y24H6010206P02S01,510.0,Boroondara (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,11.97644,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,Vehicle Driver,30,11.97644,30.0,559.534618228,MELB - Middle,Greater Melbourne
Y24H6010209,Y24H6010209P01,Y24H6010209P01JTW0827,Weekday,FROM_HOME,Y24H6010209P01S01,656,Monash (C),TO_WORK,Y24H6010209P01S02,684.0,Yarra (C),Vehicle Driver,Walking,,,,,,,,,,,,,,Change Mode,Work Related,,,,,,,,,,,,,,Transport Feature,Place of work,,,,,,,,,,,,,,656.0,678.0,,,,,,,,,,,,,,678.0,684.0,,,,,,,,,,,,,,19.20871,0.49547,,,,,,,,,,,,,,22.0,6.0,,,,,,,,,,,,,,Vehicle Driver,28,19.70418,28.0,489.286986314,MELB - Middle,Greater Melbourne
Y24H6010213,Y24H6010213P02,Y24H6010213P02JTW0828,Weekend,FROM_HOME,Y24H6010213P02S01,270,Monash (C),TO_WORK,Y24H6010213P02S01,301.0,Bayside (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,270.0,,,,,,,,,,,,,,,301.0,,,,,,,,,,,,,,,12.6206,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,Vehicle Driver,31,12.6206,31.0,950.516381999,MELB - Middle,Greater Melbourne
Y24H6010216,Y24H6010216P01,Y24H6010216P01JTW0829,Weekday,FROM_HOME,Y24H6010216P01S01,497,Monash (C),TO_WORK,Y24H6010216P01S01,517.0,Whitehorse (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,497.0,,,,,,,,,,,,,,,517.0,,,,,,,,,,,,,,,15.5712,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,Vehicle Driver,20,15.5712,20.0,659.368721806,MELB - Middle,Greater Melbourne
Y24H6010218,Y24H6010218P02,Y24H6010218P02JTW0830,Weekday,FROM_HOME,Y24H6010218P02S01,473,Monash (C),TO_WORK,Y24H6010218P02S04,525.0,Monash (C),Vehicle Driver,Vehicle Driver,Vehicle Driver,Vehicle Driver,,,,,,,,,,,,Buy Something,Pick-up or Drop-off Someone,Pick-up or Drop-off Someone,Work Related,,,,,,,,,,,,Retail venue,Place of education,Place of education,Place of work,,,,,,,,,,,,473.0,483.0,499.0,516.0,,,,,,,,,,,,480.0,493.0,515.0,525.0,,,,,,,,,,,,3.91021,1.29832,3.20987,1.96362,,,,,,,,,,,,7.0,10.0,16.0,9.0,,,,,,,,,,,,Vehicle Driver,42,10.38202,52.0,504.655817016,MELB - Middle,Greater Melbourne
Y24H6010224,Y24H6010224P01,Y24H6010224P01JTW0831,Weekday,FROM_HOME,Y24H6010224P01S01,485,Monash (C),TO_WORK,Y24H6010224P01S03,545.0,Kingston (C),Vehicle Driver,Vehicle Driver,Vehicle Driver,,,,,,,,,,,,,Pick-up or Drop-off Someone,Pick-up or Drop-off Someone,Work Related,,,,,,,,,,,,,Place of education,Place of education,Place of work,,,,,,,,,,,,,485.0,500.0,511.0,,,,,,,,,,,,,492.0,511.0,545.0,,,,,,,,,,,,,2.10025,4.99593,17.00877,,,,,,,,,,,,,7.0,11.0,34.0,,,,,,,,,,,,,Vehicle Driver,52,24.10495,60.0,236.963067115,MELB - Middle,Greater Melbourne
Y24H6010224,Y24H6010224P02,Y24H6010224P02JTW0832,Weekday,FROM_HOME,Y24H6010224P02S01,485,Monash (C),TO_WORK,Y24H6010224P02S02,511.0,Monash (C),Vehicle Passenger,Vehicle Passenger,,,,,,,,,,,,,,Pick-up or Drop-off Someone,Work Related,,,,,,,,,,,,,,Place of education,Place of work,,,,,,,,,,,,,,485.0,500.0,,,,,,,,,,,,,,492.0,511.0,,,,,,,,,,,,,,2.10025,4.98097,,,,,,,,,,,,,,7.0,11.0,,,,,,,,,,,,,,Vehicle Passenger,18,7.08122,26.0,401.173950382,MELB - Middle,Greater Melbourne
Y24H6010226,Y24H6010226P02,Y24H6010226P02JTW0833,Weekday,FROM_HOME,Y24H6010226P02S01,400,Monash (C),TO_WORK,Y24H6010226P02S01,439.0,Monash (C),Walking,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,439.0,,,,,,,,,,,,,,,2.50357,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,Walking,39,2.50357,39.0,340.959993541,MELB - Middle,Greater Melbourne
Y24H6010227,Y24H6010227P01,Y24H6010227P01JTW0834,Weekend,FROM_HOME,Y24H6010227P01S01,460,Monash (C),TO_WORK,Y24H6010227P01S01,475.0,Greater Dandenong (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,460.0,,,,,,,,,,,,,,,475.0,,,,,,,,,,,,,,,9.14891,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,Vehicle Driver,15,9.14891,15.0,280.917141292,MELB - Middle,Greater Melbourne
Y24H6010227,Y24H6010227P02,Y24H6010227P02JTW0835,Weekend,FROM_HOME,Y24H6010227P02S01,465,Monash (C),TO_WORK,Y24H6010227P02S01,480.0,Greater Dandenong (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,465.0,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,9.14891,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,Vehicle Driver,15,9.14891,15.0,511.486313243,MELB - Middle,Greater Melbourne
Y24H6010231,Y24H6010231P04,Y24H6010231P04JTW0836,Weekday,FROM_HOME,Y24H6010231P04S01,465,Monash (C),TO_WORK,Y24H6010231P04S03,546.0,Melbourne (C),Walking,Train,Walking,,,,,,,,,,,,,Change Mode,Change Mode,Work Related,,,,,,,,,,,,,Transport Feature,Transport Feature,Place of work,,,,,,,,,,,,,465.0,492.0,533.0,,,,,,,,,,,,,489.0,533.0,546.0,,,,,,,,,,,,,1.61642,19.95022,0.92604,,,,,,,,,,,,,24.0,41.0,13.0,,,,,,,,,,,,,Train,78,22.492680000000004,81.0,994.818050894,MELB - Middle,Greater Melbourne
Y24H6010233,Y24H6010233P01,Y24H6010233P01JTW0837,Weekday,FROM_HOME,Y24H6010233P01S01,830,Monash (C),TO_WORK,Y24H6010233P01S01,835.0,Monash (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,830.0,,,,,,,,,,,,,,,835.0,,,,,,,,,,,,,,,1.43999,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,Vehicle Driver,5,1.43999,5.0,691.248815285,MELB - Middle,Greater Melbourne
Y24H6010505,Y24H6010505P02,Y24H6010505P02JTW0838,Weekday,FROM_HOME,Y24H6010505P02S01,495,Brimbank (C),TO_WORK,Y24H6010505P02S02,520.0,Maribyrnong (C),Vehicle Driver,Vehicle Driver,,,,,,,,,,,,,,Pick-up or Drop-off Someone,Work Related,,,,,,,,,,,,,,Place of education,Place of work,,,,,,,,,,,,,,495.0,506.0,,,,,,,,,,,,,,505.0,520.0,,,,,,,,,,,,,,2.71032,8.06416,,,,,,,,,,,,,,10.0,14.0,,,,,,,,,,,,,,Vehicle Driver,24,10.77448,25.0,513.901569666,MELB - Middle,Greater Melbourne
Y24H6010505,Y24H6010505P02,Y24H6010505P02JTW0839,Weekday,FROM_HOME,Y24H6010505P02S04,710,Brimbank (C),TO_WORK,Y24H6010505P02S04,730.0,Maribyrnong (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,710.0,,,,,,,,,,,,,,,730.0,,,,,,,,,,,,,,,10.50891,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,Vehicle Driver,20,10.50891,20.0,513.901569666,MELB - Middle,Greater Melbourne
Y24H6010511,Y24H6010511P01,Y24H6010511P01JTW0840,Weekday,FROM_HOME,Y24H6010511P01S01,420,Brimbank (C),TO_WORK,Y24H6010511P01S01,480.0,Port Phillip (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,420.0,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,18.88931,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,Vehicle Driver,60,18.88931,60.0,559.937968463,MELB - Middle,Greater Melbourne
Y24H6010516,Y24H6010516P01,Y24H6010516P01JTW0841,Weekday,FROM_HOME,Y24H6010516P01S01,565,Brimbank (C),TO_WORK,Y24H6010516P01S02,607.0,Maribyrnong (C),Vehicle Driver,Vehicle Driver,,,,,,,,,,,,,,Personal Business,Work Related,,,,,,,,,,,,,,Retail venue,Place of work,,,,,,,,,,,,,,565.0,587.0,,,,,,,,,,,,,,582.0,607.0,,,,,,,,,,,,,,4.91042,10.63288,,,,,,,,,,,,,,17.0,20.0,,,,,,,,,,,,,,Vehicle Driver,37,15.5433,42.0,877.337591784,MELB - Middle,Greater Melbourne
Y24H6010540,Y24H6010540P02,Y24H6010540P02JTW0842,Weekday,FROM_HOME,Y24H6010540P02S06,917,Brimbank (C),TO_WORK,Y24H6010540P02S08,983.0,Hobsons Bay (C),Walking,Public Bus,Walking,,,,,,,,,,,,,Change Mode,Change Mode,Work Related,,,,,,,,,,,,,Transport Feature,Transport Feature,Place of work,,,,,,,,,,,,,917.0,924.0,978.0,,,,,,,,,,,,,919.0,978.0,983.0,,,,,,,,,,,,,0.22418,12.43487,0.41048,,,,,,,,,,,,,2.0,54.0,5.0,,,,,,,,,,,,,Public Bus,61,13.06953,66.0,802.795972815,MELB - Outer,Greater Melbourne
Y24H6020201,Y24H6020201P01,Y24H6020201P01JTW0843,Weekday,FROM_HOME,Y24H6020201P01S01,770,Cardinia (S),TO_WORK,Y24H6020201P01S05,889.0,Knox (C),Vehicle Driver,Walking,Walking,Vehicle Driver,Vehicle Driver,,,,,,,,,,,Change Mode,Recreational,Change Mode,Buy Something,Work Related,,,,,,,,,,,Transport Feature,Outdoor feature,Transport Feature,Retail venue,Place of work,,,,,,,,,,,770.0,808.0,832.0,860.0,881.0,,,,,,,,,,,806.0,830.0,860.0,870.0,889.0,,,,,,,,,,,23.20469,2.0734,2.07304,5.02638,5.47166,,,,,,,,,,,36.0,22.0,28.0,10.0,8.0,,,,,,,,,,,Vehicle Driver,104,37.84917,119.0,440.51392413,MELB - Outer,Greater Melbourne
Y24H6020201,Y24H6020201P02,Y24H6020201P02JTW0844,Weekday,FROM_HOME,Y24H6020201P02S01,770,Cardinia (S),TO_WORK,Y24H6020201P02S05,889.0,Knox (C),Vehicle Passenger,Walking,Walking,Vehicle Passenger,Vehicle Passenger,,,,,,,,,,,Change Mode,Recreational,Change Mode,Buy Something,Work Related,,,,,,,,,,,Transport Feature,Outdoor feature,Transport Feature,Retail venue,Place of work,,,,,,,,,,,770.0,808.0,832.0,860.0,881.0,,,,,,,,,,,806.0,830.0,860.0,870.0,889.0,,,,,,,,,,,23.20469,2.0734,2.07304,5.02638,5.47166,,,,,,,,,,,36.0,22.0,28.0,10.0,8.0,,,,,,,,,,,Vehicle Passenger,104,37.84917,119.0,407.138178567,MELB - Outer,Greater Melbourne
Y24H6020202,Y24H6020202P01,Y24H6020202P01JTW0845,Weekday,FROM_HOME,Y24H6020202P01S01,340,Cardinia (S),TO_WORK,Y24H6020202P01S02,430.0,Latrobe (C),Vehicle Driver,Vehicle Driver,,,,,,,,,,,,,,Pick-up or Drop-off Someone,Work Related,,,,,,,,,,,,,,Retail venue,Place of work,,,,,,,,,,,,,,340.0,375.0,,,,,,,,,,,,,,375.0,430.0,,,,,,,,,,,,,,24.68992,92.67037,,,,,,,,,,,,,,35.0,55.0,,,,,,,,,,,,,,Vehicle Driver,90,117.36029,90.0,717.920507789,MELB - Outer,Greater Melbourne
Y24H6020202,Y24H6020202P02,Y24H6020202P02JTW0846,Weekday,FROM_HOME,Y24H6020202P02S01,540,Cardinia (S),TO_WORK,Y24H6020202P02S01,545.0,Cardinia (S),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,540.0,,,,,,,,,,,,,,,545.0,,,,,,,,,,,,,,,2.60148,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,Vehicle Driver,5,2.60148,5.0,347.350150645,MELB - Outer,Greater Melbourne
Y24H6020203,Y24H6020203P02,Y24H6020203P02JTW0847,Weekday,FROM_HOME,Y24H6020203P02S01,334,Cardinia (S),TO_WORK,Y24H6020203P02S02,370.0,Knox (C),Vehicle Driver,Vehicle Driver,,,,,,,,,,,,,,Buy Something,Work Related,,,,,,,,,,,,,,Entertainment venue,Place of work,,,,,,,,,,,,,,334.0,348.0,,,,,,,,,,,,,,345.0,370.0,,,,,,,,,,,,,,7.96779,26.4989,,,,,,,,,,,,,,11.0,22.0,,,,,,,,,,,,,,Vehicle Driver,33,34.46669,36.0,487.642186194,MELB - Outer,Greater Melbourne
Y24H6020208,Y24H6020208P01,Y24H6020208P01JTW0848,Weekday,FROM_HOME,Y24H6020208P01S01,462,Cardinia (S),TO_WORK,Y24H6020208P01S02,551.0,Melbourne (C),Vehicle Driver,Vehicle Driver,,,,,,,,,,,,,,Buy Something,Work Related,,,,,,,,,,,,,,Retail venue,Place of work,,,,,,,,,,,,,,462.0,476.0,,,,,,,,,,,,,,472.0,551.0,,,,,,,,,,,,,,7.74808,59.62884,,,,,,,,,,,,,,10.0,75.0,,,,,,,,,,,,,,Vehicle Driver,85,67.37692,89.0,487.480218701,MELB - Outer,Greater Melbourne
Y24H6020211,Y24H6020211P01,Y24H6020211P01JTW0849,Weekday,FROM_HOME,Y24H6020211P01S01,255,Cardinia (S),TO_WORK,Y24H6020211P01S01,280.0,Casey (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,255.0,,,,,,,,,,,,,,,280.0,,,,,,,,,,,,,,,33.00569,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,Vehicle Driver,25,33.00569,25.0,538.798814064,MELB - Outer,Greater Melbourne
Y24H6020226,Y24H6020226P02,Y24H6020226P02JTW0850,Weekday,FROM_HOME,Y24H6020226P02S01,381,Yarra Ranges (S),TO_WORK,Y24H6020226P02S01,396.0,Yarra Ranges (S),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,381.0,,,,,,,,,,,,,,,396.0,,,,,,,,,,,,,,,11.50725,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,Vehicle Driver,15,11.50725,15.0,1644.551781387,MELB - Outer,Greater Melbourne
Y24H6020226,Y24H6020226P02,Y24H6020226P02JTW0851,Weekday,FROM_HOME,Y24H6020226P02S05,645,Yarra Ranges (S),TO_WORK,Y24H6020226P02S05,654.0,Yarra Ranges (S),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,645.0,,,,,,,,,,,,,,,654.0,,,,,,,,,,,,,,,7.3774,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,Vehicle Driver,9,7.3774,9.0,1644.551781387,MELB - Outer,Greater Melbourne
Y24H6020236,Y24H6020236P01,Y24H6020236P01JTW0852,Weekday,FROM_HOME,Y24H6020236P01S01,458,Yarra Ranges (S),TO_WORK,Y24H6020236P01S01,508.0,Knox (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,458.0,,,,,,,,,,,,,,,508.0,,,,,,,,,,,,,,,49.27569,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,Vehicle Driver,50,49.27569,50.0,980.331808678,MELB - Outer,Greater Melbourne
Y24H6020302,Y24H6020302P01,Y24H6020302P01JTW0853,Weekday,FROM_HOME,Y24H6020302P01S01,480,Glen Eira (C),TO_WORK,Y24H6020302P01S01,500.0,Kingston (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,5.63966,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,Vehicle Driver,20,5.63966,20.0,560.549381344,MELB - Inner,Greater Melbourne
Y24H6020302,Y24H6020302P02,Y24H6020302P02JTW0854,Weekday,FROM_HOME,Y24H6020302P02S01,480,Glen Eira (C),TO_WORK,Y24H6020302P02S01,500.0,Kingston (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,5.63966,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,Vehicle Driver,20,5.63966,20.0,572.057740435,MELB - Inner,Greater Melbourne
Y24H6020302,Y24H6020302P03,Y24H6020302P03JTW0855,Weekday,FROM_HOME,Y24H6020302P03S01,480,Glen Eira (C),TO_WORK,Y24H6020302P03S01,500.0,Kingston (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,5.63966,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,Vehicle Driver,20,5.63966,20.0,399.366631482,MELB - Inner,Greater Melbourne
Y24H6020312,Y24H6020312P01,Y24H6020312P01JTW0856,Weekday,FROM_HOME,Y24H6020312P01S05,942,Glen Eira (C),TO_WORK,Y24H6020312P01S05,961.0,Stonnington (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,942.0,,,,,,,,,,,,,,,961.0,,,,,,,,,,,,,,,6.29132,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,Vehicle Driver,19,6.29132,19.0,382.659921431,MELB - Inner,Greater Melbourne
